ID,English,Chinese_Simplified,French,German,Italian,Polish,Portuguese_Brazil,Russian,Spanish
Science_Pullmech_Description,Pull target towards you 1 tile.,Pull target towards you 1 tile.,Attire la cible vers vous de 1 case.,Zieht ein Ziel 1 Feld heran.,목표를 자신을 향해 한 타일 당깁니다. ,Przyciąga cel do mecha o 1 pole.,Puxa o alvo 1 espaço até você.,Притягивает цель на 1 клетку ближе.,Acerca al objetivo hacia ti 1 casilla.
Science_Gravwell_Name,Grav Well,Grav Well,Puits gravitationnel,Gravitator,중력 우물 ,Studnia Grawitacyjna,Fosso Grav.,Гравитатор,Pozo gravedad
Science_Gravwell_Description,Artillery weapon that pulls its target towards you.,Artillery weapon that pulls its target towards you.,Artillerie attirant la cible vers vous.,"Artilleriegeschütz, das ein Ziel zu sich heranzieht.",목표를 자신을 향해 당기는 포격 무장입니다. ,"Wystrzeliwuje pocisk, który przyciąga cel do mecha.",Arma de artilharia que puxa o alvo até você.,"Артиллерийская установка, притягивающая цель ближе.",Un arma de artillería que atrae al objetivo hacia ti.
Science_Repulse_Name,Repulse,Repulse,Répulsion,Repulsor,충격파,Fale Odpychające,Repulsor,Репульсор,Repulsión
Science_Repulse_Description,Push all adjacent tiles.,Push all adjacent tiles.,Pousse toutes les cases adjacentes.,Verschiebt Einheiten auf allen benachbarten Feldern.,인접한 모든 타일을 밀칩니다. ,Odpycha wszystkie przylegające pola.,Empurra espaços adjacentes.,Толкает цели во всех соседних клетках.,Empuja a todas las casillas adyacentes.
Science_Repulse_Upgrade1,Shield Self,Shield Self,Bouclier personnel,Eigenschild,자신에게 방어막,Samoosłona,Escudo em Si,Щит для себя,Autoescudo
Science_Repulse_Upgrade2,Shield Friendly,Shield Friendly,Bouclier amical,Verbündetenschild,아군에게 방어막,Przyjazna Osłona,Escudo em Aliado,Щит для союзников,Escudo amigable
Science_Repulse_A_UpgradeDescription,Creates a personal Shield when used.,Creates a personal Shield when used.,Génère un bouclier personnel quand on l'utilise.,Erschafft einen persönlichen Schild.,사용시 개인 방어막을 생성합니다. ,Otacza mecha osłoną po użyciu.,Cria um Escudo pessoal ao usar.,При использовании активирует щит для себя.,Crea un escudo personal al usarla.
Science_Repulse_B_UpgradeDescription,Shield adjacent ally or Building.,Shield adjacent ally or Building.,Génère un bouclier sur un allié ou bâtiment adjacent.,Schild für Verbündeten oder Gebäude auf Nachbarfeld.,인접한 아군과 빌딩에 방어막을 씌웁니다. ,Otacza osłoną przylegającego sojusznika lub budynek.,Escudo para aliado ou estrutura adjacentes.,При использовании активирует щит для соседних зданий и союзников.,Escuda a un aliado o edificio adyacente.
Science_Swap_Name,Teleporter,Teleporter,Téléporteur,Teleporter,텔레포터,Teleporter,Teletransporte,Телепорт,Teletransp.
Science_Swap_Description,Swap places with a nearby tile.,Swap places with a nearby tile.,Échange sa place avec une case proche.,Tauscht den Platz mit einem Feld in der Nähe.,근처 타일과 뒤바꿉니다. ,Zamienia się miejscami z celem na przylegającym polu.,Troca de lugar com um espaço perto.,Меняется местами с целью на клетке неподалеку.,Cambia la ubicación por la de una casilla cercana.
Science_Swap_Upgrade1,+1 Range,+1 Range,+1 en portée,+1 Reichweite,사거리 +1,Zasięg +1,+1 de Alcance,Дальность +1,+1 de alcance
Science_Swap_Upgrade2,+2 Range,+2 Range,+2 en portée,+2 Reichweite,사거리 +2,Zasięg +2,+2 de Alcance,Дальность +2,+2 de alcance
Science_Swap_A_UpgradeDescription,Extends range of the swap by 1 tile.,Extends range of the swap by 1 tile.,Rallonge la portée de l'échange de 1 case.,Erweitert Reichweite des Tauschs um 1 Feld.,사거리를 한 타일 늘립니다. ,Zwiększa zasięg zamiany o 1 pole.,Aumenta alcance da troca em 1 espaço.,Увеличивает дистанцию телепорта на 1 клетку.,Aumenta el alcance del intercambio en 1 casilla.
Science_Swap_B_UpgradeDescription,Extends range of the swap by 2 tiles.,Extends range of the swap by 2 tiles.,Rallonge la portée de l'échange de 2 cases.,Erweitert Reichweite des Tauschs um 2 Felder.,사거리를 두 타일 늘립니다.,Zwiększa zasięg zamiany o 2 pola.,Aumenta alcance da troca em 2 espaços.,Увеличивает дистанцию телепорта на 2 клетки.,Aumenta el alcance del intercambio en 2 casillas.
 Science_AcidShot_Name,A.C.I.D. Projector,A.C.I.D. Projector,Projecteur d'A.C.I.D.E.,A.C.I.D.U.M.-Projektor,A.C.I.D. 투사기,Wyrzutnia K.W.A.S-u,Lança-A.C.I.D,Кислотная установка,Proyecta A.C.I.D.O.
Science_AcidShot_Description,Fire a projectile that applies A.C.I.D. and pushes.,Fire a projectile that applies A.C.I.D. and pushes.,Tire un projectile qui inflige des dégâts d'A.C.I.D.E. et pousse.,"Feuert ein Projektil, das A.C.I.D.U.M. enthält und Einheiten verschiebt.",A.C.I.D.를 묻히고 밀치는 투사체를 발사합니다. ,"Wystrzeliwuje pocisk, który pokrywa cel K.W.A.S-em i odpycha go.",Projétil que aplica A.C.I.D. e empurra.,"Выпускает заряд, который покрывает цель кислотой и толкает ее.",Dispara un proyectil que aplica A.C.I.D.O. y empuja.
Science_Confuse_Name,Confuse Shot,Confuse Shot,Tir de confusion,Drehschuss,혼란 샷,Strzał Mylący,Tiro de Confusão,Дезориентатор,Tiro confuso
Science_Confuse_Description,Fire a projectile that flips a target's attack direction.,Fire a projectile that flips a target's attack direction.,Tire un projectile qui change la direction d'attaque de la cible.,"Feuert ein Projektil, das die Angriffsrichtung des Ziels verändert.",공격 방향을 뒤집는 투사체를 발사합니다. ,"Wystrzeliwuje pocisk, który odwraca kierunek ataku celu.",Projétil que inverte a direção de ataque do alvo.,"Выпускает заряд, который разворачивает направление атаки цели.",Dispara un proyectil que invierte el sentido del ataque del objetivo.
Science_SmokeDefense_Name,Smoke Pellets,Smoke Pellets,Grenades fumigènes,Rauchkugeln,연막탄,Zasłona Dymna,Cortina de Fumaça,Дымовые капсулы,Granadas humo
Science_SmokeDefense_Description,Surround yourself with Smoke to defend against nearby enemies.,Surround yourself with Smoke to defend against nearby enemies.,Vous entoure de fumigènes qui vous protègent contre les ennemis proches.,"Hüllt sich in Rauch, um sich vor Gegnern in der Nähe zu schützen.",자신과 주위를 연막으로 두릅니다. ,"Otacza mecha dymem, aby ukryć go przed pobliskimi wrogami.",Gera Fumaça ao redor de si para se defender dos inimigos perto.,Окружает вас дымом для защиты от вражеских атак.,Te rodeas de humo para defenderte de los enemigos cercanos.
Science_SmokeDefense_Upgrade1,Ally Immune,Ally Immune,Allié immunisé,Verbündetenschutz,아군 면역,Odporni Sojusznicy,Aliados Imunes,Союзн.: иммун.,Aliados inmunes
Science_SmokeDefense_Upgrade2,+1 Use,+1 Use,+1 utilisation,+1 Anwendung,횟수 +1,Użycia +1,+1 Uso,+1 применение,+1 uso
Science_SmokeDefense_A_UpgradeDescription,No longer applies Smoke on self or allies.,No longer applies Smoke on self or allies.,N'applique plus l'effet des fumigènes sur soi-même ou les alliés.,Hüllt sich und Verbündete nicht mehr in Rauch.,아군과 자신에게 연막을 두르지 않습니다. ,Nie otacza już dymem mecha lub sojuszników.,"Não aplicará Fumaça em si, nem nos aliados.",Перестает окутывать дымом себя и союзников.,Ya no aplica humo a los aliados ni a sí mismo.
Science_SmokeDefense_B_UpgradeDescription,Increases uses per battle by 1.,Increases uses per battle by 1.,Augmente les utilisations par bataille de 1.,Erhöht Anzahl der Anwendungen pro Kampf um 1.,사용 횟수를 1 늘립니다.,Zwiększa możliwość korzystania z tej broni w bitwie o 1 użycie.,Pode usar mais 1 vez por batalha.,Увеличивает количество применений в бою на 1.,Aumenta los usos por batalla en 1.
Science_Shield_Name,Shield Projector,Shield Projector,Projecteur de boucliers,Schildprojektor,방어막 투사기,Wyrzutnia Osłon,Projetor: Escudo,Проектор щита,Proyector escudos
Science_Shield_Description,Shield tiles from damage.,Shield tiles from damage.,Génère des boucliers qui protègent les cases contre les dégâts.,Schützt Felder vor Schaden.,타일의 피해를 막습니다. ,Osłania pola przed obrażeniami.,Escudo que protege espaços.,Защищает клетки от урона.,Bloquea el daño a las casillas.
Science_Shield_Upgrade1,+1 Use,+1 Use,+1 utilisation,+1 Anwendung,횟수 +1,Użycia +1,+1 Uso,+1 применение,+1 uso
Science_Shield_Upgrade2,+3 Area,+3 Area,+3 cases,+3 Felder,범위 +3,Obszar +3,+3 de Área,Зона +3,+3 de área
Science_Shield_A_UpgradeDescription,Increases uses per battle by 1.,Increases uses per battle by 1.,Augmente les utilisations par bataille de 1.,Erhöht Anzahl der Anwendungen pro Kampf um 1.,사용 횟수를 1 늘립니다.,Zwiększa możliwość korzystania z tej broni w bitwie o 1 użycie.,Pode usar mais 1 vez por batalha.,Увеличивает количество применений в бою на 1.,Aumenta los usos por batalla en 1.
Science_Shield_B_UpgradeDescription,Shields 3 additional tiles.,Shields 3 additional tiles.,Génère des boucliers sur 3 cases supplémentaires.,Schützt 3 weitere Felder.,추가로 세 타일에 방어막을 씌웁니다. ,Osłania 3 dodatkowe pola.,Escudo em 3 espaços a mais.,Защищает на 3 клетки больше.,Escuda a 3 casillas adicionales.
Science_FireBeam_Name,Fire Beam,Fire Beam,Rayon de feu,Flammenstrahl,불꽃 빔,Wiązka Ogniowa,Feixe de Fogo,Огненный луч,Rayo fuego
Science_FireBeam_Description,Fire a beam that applies Fire in a line.,Fire a beam that applies Fire in a line.,Tire un rayon qui met le feu en ligne droite.,"Feuert einen Strahl, der in gerader Linie Feuer verursacht.",불을 붙이는 빔을 발사합니다. ,"Wystrzeliwuje wiązkę, która podpala pola w linii prostej.",Dispara um feixe que aplica Fogo em linha.,"Выпускает луч, который поджигает клетки на прямой линии.",Lanza un rayo que aplica fuego en una línea.
Science_FireBeam_Upgrade1,+1 Use,+1 Use,+1 utilisation,+1 Anwendung,횟수 +1,Użycia +1,+1 Uso,+1 применение,+1 uso
Science_FireBeam_A_UpgradeDescription,Increases uses per battle by 1.,Increases uses per battle by 1.,Augmente les utilisations par bataille de 1.,Erhöht Anzahl der Anwendungen pro Kampf um 1.,사용 횟수를 1 늘립니다.,Zwiększa możliwość korzystania z tej broni w bitwie o 1 użycie.,Pode usar mais 1 vez por batalha.,Увеличивает количество применений в бою на 1.,Aumenta los usos por batalla en 1.
Science_FreezeBeam_Name,Frost Beam,Frost Beam,Rayon de givre,Froststrahl,빙결 빔,Wiązka Zamrażająca,Feixe de Gelo,Ледяной луч,Rayo hielo
Science_FreezeBeam_Description,Fire a beam that Freezes everything in a line.,Fire a beam that Freezes everything in a line.,Tire un rayon qui gèle tout en ligne droite.,"Feuert einen Strahl, der alles in einer geraden Linie einfriert.",사선의 모든 것을 얼리는 빔을 발사합니다. ,"Wystrzeliwuje wiązkę, która zamraża wszystko w linii prostej.",Dispara um feixe que Congela tudo em linha.,"Выпускает луч, который замораживает все на прямой линии.",Lanza un rayo que congela todo lo que haya en una línea.
Science_FreezeBeam_Upgrade1,+1 Use,+1 Use,+1 utilisation,+1 Anwendung,횟수 +1,Użycia +1,+1 Uso,+1 применение,+1 uso
Science_FreezeBeam_A_UpgradeDescription,Increases uses per battle by 1.,Increases uses per battle by 1.,Augmente les utilisations par bataille de 1.,Erhöht Anzahl der Anwendungen pro Kampf um 1.,사용 횟수를 1 늘립니다.,Zwiększa możliwość korzystania z tej broni w bitwie o 1 użycie.,Pode usar mais 1 vez por batalha.,Увеличивает количество применений в бою на 1.,Aumenta los usos por batalla en 1.
Science_LocalShield_Name,Shield Array,Shield Array,Grappe de boucliers,Schildanlage,방어막 배치,Sieć Osłonowa,Multiescudos,Распределенный щит,Red escudos
Science_LocalShield_Description,Apply a Shield on nearby tiles.,Apply a Shield on nearby tiles.,Applique un bouclier sur les cases proches.,Schützt Felder in der Nähe mit einem Schild.,근처 타일에 방어막을 씌웁니다. ,Otacza osłonami pobliskie pola.,Aplica Escudo em espaços perto.,Защищает щитом ближайшие клетки.,Aplica un escudo en las casillas cercanas.
Science_LocalShield_Upgrade1,+1 Size,+1 Size,+1 en taille,+1 Größe,범위 +1,Rozmiar +1,+1 Tamanho,Размер +1,+1 de tamaño
Science_LocalShield_Upgrade2,+1 Use,+1 Use,+1 utilisation,+1 Anwendung,횟수 +1,Użycia +1,+1 Uso,+1 применение,+1 uso
Science_LocalShield_A_UpgradeDescription,Area of effect increased by 2 tiles.,Area of effect increased by 2 tiles.,Zone d'effet augmentée de 2 cases.,Erhöht Wirkungsbereich um 2 Felder.,영향받는 영역을 두 타일 늘립니다. ,Zwiększa obszar działania o 2 pola.,Área atingida aumenta em 2 espaços.,Зона воздействия увеличивается на 2 клетки.,El área de efecto aumenta 2 casillas.
Science_LocalShield_B_UpgradeDescription,Increases uses per battle by 1.,Increases uses per battle by 1.,Augmente les utilisations par bataille de 1.,Erhöht Anzahl der Anwendungen pro Kampf um 1.,사용 횟수를 1 늘립니다.,Zwiększa możliwość korzystania z tej broni w bitwie o 1 użycie.,Pode usar mais 1 vez por batalha.,Увеличивает количество применений в бою на 1.,Aumenta los usos por batalla en 1.
Science_PushBeam_Name,Push Beam,Push Beam,Rayon poussant,Schubstrahl,척력 빔,Wiązka Popychająca,Feixe Empurrão,Толкающий луч,Rayo empuj.
Science_PushBeam_Description,Pushes all units in a line.,Pushes all units in a line.,Pousse toutes les unités sur une ligne droite.,Verschiebt alle Einheiten in einer Reihe.,사선의 모든 유닛을 밀칩니다. ,Popycha wszystkie jednostki w linii prostej.,Empurra unidades em linha.,Толкает все цели на прямой линии.,Empuja a todas las unidades en una línea.
